	0.010000	2.401330
	1.010000	2.411071
	2.010000	2.420708
	3.010000	2.430385
	4.010000	2.439908
	5.010000	2.449268
	6.010000	2.458293
	7.010000	2.466658
	8.010000	2.474140
	9.010000	2.480204
	10.010000	2.484269
	11.010000	2.486297
	12.010000	2.486030
	13.010000	2.482905
	14.010000	2.477323
	15.010000	2.468594
	16.010000	2.457236
	17.010000	2.443156
	18.010000	2.426450
	19.010000	2.407101
	20.010000	2.385363
	21.010000	2.361285
	22.010000	2.335316
	23.010000	2.307277
	24.010000	2.277552
	25.010000	2.246213
	26.010000	2.213360
	27.010000	2.179339
	28.010000	2.144218
	29.010000	2.108283
	30.010000	2.071492
	31.010000	2.034142
	32.010000	1.996332
	33.010000	1.958210
	34.010000	1.920007
	35.010000	1.881673
	36.010000	1.843333
	37.010000	1.805250
	38.010000	1.767232
	39.010000	1.729456
	40.010000	1.692177
	41.010000	1.655243
	42.010000	1.618911
	43.010000	1.583038
	44.010000	1.547757
	45.010000	1.513160
	46.010000	1.479100
	47.010000	1.445681
	48.010000	1.412952
	49.010000	1.380903
	50.010000	1.349590
	51.010000	1.318830
	52.010000	1.288913
	53.010000	1.259816
	54.010000	1.231322
	55.010000	1.203657
	56.010000	1.176614
	57.010000	1.150264
	58.010000	1.124451
	59.010000	1.099335
	60.010000	1.074925
	61.010000	1.051065
	62.010000	1.027921
	63.010000	1.005415
	64.010000	0.983440
	65.010000	0.962180
	66.010000	0.941480
	67.010000	0.921425
	68.010000	0.901718
	69.010000	0.882659
	70.010000	0.864107
	71.010000	0.846271
	72.010000	0.828882
	73.010000	0.811977
	74.010000	0.795687
	75.010000	0.779808
	76.010000	0.764501
	77.010000	0.749494
	78.010000	0.734998
	79.010000	0.720915
	80.010000	0.707457
	81.010000	0.694438
	82.010000	0.682155
	83.010000	0.670483
	84.010000	0.659564
	85.010000	0.649390
	86.010000	0.640052
	87.010000	0.631561
	88.010000	0.623945
	89.010000	0.617191
	90.010000	0.611268
	91.010000	0.606181
	92.010000	0.602067
	93.010000	0.598529
	94.010000	0.595906
	95.010000	0.593999
	96.010000	0.592638
	97.010000	0.591812
	98.010000	0.591613
	99.010000	0.591851
	100.010000	0.592479
	101.010000	0.593332
	102.010000	0.594536
	103.010000	0.595912
	104.010000	0.597397
	105.010000	0.598825
	106.010000	0.600267
	107.010000	0.601699
	108.010000	0.602877
	109.010000	0.603922
	110.010000	0.604638
	111.010000	0.605123
	112.010000	0.605384
	113.010000	0.605244
	114.010000	0.604889
	115.010000	0.604261
	116.010000	0.603291
	117.010000	0.602129
	118.010000	0.600723
	119.010000	0.599196
	120.010000	0.597478
	121.010000	0.595799
	122.010000	0.594103
	123.010000	0.592423
	124.010000	0.590575
	125.010000	0.588895
	126.010000	0.587431
	127.010000	0.585937
	128.010000	0.584674
	129.010000	0.583551
	130.010000	0.582637
	131.010000	0.581852
	132.010000	0.581338
	133.010000	0.580827
	134.010000	0.580648
	135.010000	0.580814
	136.010000	0.580996
	137.010000	0.581374
	138.010000	0.581914
	139.010000	0.582568
	140.010000	0.583314
	141.010000	0.584105
	142.010000	0.584811
	143.010000	0.585641
	144.010000	0.586464
	145.010000	0.587193
	146.010000	0.587945
	147.010000	0.588505
	148.010000	0.589074
	149.010000	0.589432
	150.010000	0.589816
	151.010000	0.589921
	152.010000	0.590061
	153.010000	0.590171
	154.010000	0.590012
	155.010000	0.589751
	156.010000	0.589403
	157.010000	0.589052
	158.010000	0.588593
	159.010000	0.588157
	160.010000	0.587698
	161.010000	0.587125
	162.010000	0.586578
	163.010000	0.586022
	164.010000	0.585598
	165.010000	0.584993
	166.010000	0.584502
	167.010000	0.584033
	168.010000	0.583626
	169.010000	0.583255
	170.010000	0.583050
	171.010000	0.582868
	172.010000	0.582666
	173.010000	0.582555
	174.010000	0.582549
	175.010000	0.582568
	176.010000	0.582591
	177.010000	0.582630
	178.010000	0.582796
	179.010000	0.582913
	180.010000	0.583167
	181.010000	0.583330
	182.010000	0.583655
	183.010000	0.583844
	184.010000	0.584088
	185.010000	0.584280
	186.010000	0.584495
	187.010000	0.584668
	188.010000	0.584876
	189.010000	0.584970
	190.010000	0.585130
	191.010000	0.585182
	192.010000	0.585345
	193.010000	0.585292
	194.010000	0.585224
	195.010000	0.585169
	196.010000	0.585146
	197.010000	0.585003
	198.010000	0.584895
	199.010000	0.584746
	200.010000	0.584674
	201.010000	0.584476
	202.010000	0.584290
	203.010000	0.584056
	204.010000	0.583886
	205.010000	0.583743
	206.010000	0.583512
	207.010000	0.583236
	208.010000	0.583076
	209.010000	0.582793
	210.010000	0.582614
	211.010000	0.582448
	212.010000	0.582197
	213.010000	0.582181
	214.010000	0.582161
	215.010000	0.582197
	216.010000	0.582100
	217.010000	0.582161
	218.010000	0.582083
	219.010000	0.582145
	220.010000	0.582197
	221.010000	0.582272
	222.010000	0.582259
	223.010000	0.582324
	224.010000	0.582370
	225.010000	0.582412
	226.010000	0.582448
	227.010000	0.582435
	228.010000	0.582471
	229.010000	0.582568
	230.010000	0.582549
	231.010000	0.582497
	232.010000	0.582611
	233.010000	0.582546
	234.010000	0.582555
	235.010000	0.582549
	236.010000	0.582555
	237.010000	0.582477
	238.010000	0.582516
	239.010000	0.582311
	240.010000	0.582318
	241.010000	0.582337
	242.010000	0.582295
	243.010000	0.582178
	244.010000	0.582148
	245.010000	0.582129
	246.010000	0.582044
	247.010000	0.581953
	248.010000	0.582038
